"ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","Year","Updated.On","Time","ActiveOrInactive"
8379164,"HT612418",2011-12-01,"048XX W NORTH AVE","0545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","CTA BUS","true","false",2533,25,37,25,"08A",2011,"02/04/2016 06:33:39 AM",00:05:00,"Active"
8379281,"HT612526",2011-12-01,"005XX S PULASKI RD","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","false","false",1132,11,24,26,"03",2011,"02/04/2016 06:33:39 AM",03:40:00,"Active"
8379513,"HT612678",2011-12-01,"007XX S CICERO AVE","0810","THEFT","OVER $500","CTA TRAIN","false","false",1533,15,24,25,"06",2011,"02/10/2018 03:50:01 PM",08:00:00,"Inactive"
8382612,"HT613111",2011-12-01,"011XX W BRYN MAWR AVE","0880","THEFT","PURSE-SNATCHING","CTA TRAIN","false","false",2023,20,48,77,"06",2011,"02/04/2016 06:33:39 AM",14:56:56,"Inactive"
8380243,"HT613215",2011-12-01,"0000X E 95TH ST","0460","BATTERY","SIMPLE","CTA PLATFORM","false","false",511,5,6,49,"08B",2011,"02/10/2018 03:50:01 PM",15:00:00,"Inactive"
8380356,"HT613386",2011-12-01,"073XX S ASHLAND AVE","0320","ROBBERY","STRONGARM - NO WEAPON","CTA BUS STOP","false","false",735,7,17,67,"03",2011,"02/04/2016 06:33:39 AM",15:12:00,"Inactive"
8380202,"HT613198",2011-12-01,"040XX W LAKE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1114,11,28,26,"11",2011,"02/04/2016 06:33:39 AM",15:30:00,"Inactive"
8391143,"HT613235",2011-12-01,"004XX S WESTERN AVE","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1135,11,2,28,"06",2011,"02/09/2018 03:44:29 PM",15:30:00,"Inactive"
8380291,"HT613296",2011-12-01,"063XX S WENTWORTH AVE","0560","ASSAULT","SIMPLE","CTA BUS","false","false",722,3,20,68,"08A",2011,"02/04/2016 06:33:39 AM",16:00:00,"Inactive"
8380378,"HT613297",2011-12-01,"002XX S STATE ST","0870","THEFT","POCKET-PICKING","CTA PLATFORM","false","false",123,1,42,32,"06",2011,"02/10/2018 03:50:01 PM",16:30:00,"Inactive"
8380391,"HT613546",2011-12-01,"067XX S CHAMPLAIN AVE","0460","BATTERY","SIMPLE","CTA BUS","false","false",321,3,20,42,"08B",2011,"02/04/2016 06:33:39 AM",18:30:00,"Inactive"
8380355,"HT613475",2011-12-01,"005XX S KEDZIE AVE","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA TRAIN","true","false",1134,11,24,27,"11",2011,"02/04/2016 06:33:39 AM",18:45:00,"Inactive"
8380431,"HT613542",2011-12-01,"016XX W LAKE ST","1330","CRIMINAL TRESPASS","TO LAND","CTA PLATFORM","true","false",1333,12,27,28,"26",2011,"02/10/2018 03:50:01 PM",19:00:00,"Inactive"
8380622,"HT613709",2011-12-01,"047XX W LAKE ST","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1113,11,28,25,"06",2011,"02/10/2018 03:50:01 PM",21:00:00,"Inactive"
8382029,"HT614441",2011-12-01,"0000X W 87TH ST","0870","THEFT","POCKET-PICKING","CTA PLATFORM","false","false",634,6,21,44,"06",2011,"02/04/2016 06:33:39 AM",22:30:00,"Inactive"
8380687,"HT613828",2011-12-01,"040XX N SHERIDAN RD","1563","SEX OFFENSE","CRIMINAL SEXUAL ABUSE","CTA BUS STOP","false","false",1915,19,46,3,"17",2011,"02/04/2016 06:33:39 AM",23:20:00,"Inactive"
8380681,"HT613826",2011-12-01,"005XX N STATE ST","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","CTA PLATFORM","false","false",1834,18,42,8,"14",2011,"02/04/2016 06:33:39 AM",23:50:00,"Inactive"
8391561,"HT613910",2011-12-02,"061XX N SHERIDAN RD","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",2433,24,48,77,"06",2011,"02/04/2016 06:33:39 AM",02:15:00,"Active"
8383127,"HT616433",2011-12-02,"036XX W LAKE ST","0312","ROBBERY","ARMED:KNIFE/CUTTING INSTRUMENT","CTA TRAIN","false","false",1123,11,28,27,"03",2011,"02/04/2016 06:33:39 AM",06:25:00,"Active"
8395205,"HT628204",2011-12-02,"111XX S MICHIGAN AVE","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","CTA BUS","false","false",531,5,9,49,"11",2011,"02/04/2016 06:33:39 AM",09:00:00,"Inactive"
8381402,"HT614308",2011-12-02,"001XX W LAKE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",113,1,42,32,"11",2011,"02/04/2016 06:33:39 AM",11:20:00,"Inactive"
8381560,"HT614322",2011-12-02,"043XX S KEDZIE AVE","0460","BATTERY","SIMPLE","CTA BUS","true","false",821,8,14,58,"08B",2011,"02/10/2018 03:50:01 PM",11:40:00,"Inactive"
8381483,"HT614369",2011-12-02,"001XX W LAKE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",113,1,42,32,"11",2011,"02/04/2016 06:33:39 AM",11:55:00,"Inactive"
8381529,"HT614377",2011-12-02,"002XX W 63RD ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA BUS STOP","true","false",711,7,20,68,"18",2011,"02/10/2018 03:50:01 PM",11:55:00,"Inactive"
8382008,"HT614865",2011-12-02,"001XX S STATE ST","1310","CRIMINAL DAMAGE","TO PROPERTY","CTA TRAIN","true","false",123,1,42,32,"14",2011,"02/04/2016 06:33:39 AM",16:59:00,"Inactive"
8382076,"HT614928",2011-12-02,"036XX W LAKE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1122,11,28,27,"11",2011,"02/04/2016 06:33:39 AM",17:03:00,"Inactive"
8383128,"HT616387",2011-12-02,"041XX W MONTROSE AVE","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",1722,17,45,16,"06",2011,"02/04/2016 06:33:39 AM",17:30:00,"Inactive"
8382139,"HT615085",2011-12-02,"016XX W LAKE ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA PLATFORM","true","false",1333,12,27,28,"18",2011,"02/10/2018 03:50:01 PM",19:40:00,"Inactive"
8382140,"HT615087",2011-12-02,"016XX W LAKE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1333,12,27,28,"11",2011,"02/04/2016 06:33:39 AM",19:40:00,"Inactive"
8382104,"HT615074",2011-12-02,"040XX W LAKE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1114,11,28,26,"11",2011,"02/04/2016 06:33:39 AM",19:45:00,"Inactive"
8382177,"HT615113",2011-12-02,"005XX S KEDZIE AVE","2024","NARCOTICS","POSS: HEROIN(WHITE)","CTA PLATFORM","true","false",1134,11,24,27,"18",2011,"02/04/2016 06:33:39 AM",20:00:00,"Inactive"
8382267,"HT615124",2011-12-02,"011XX S STATE ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA PLATFORM","false","false",132,1,2,32,"03",2011,"02/10/2018 03:50:01 PM",20:00:00,"Inactive"
8382302,"HT615183",2011-12-02,"021XX S CLARK ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA BUS","false","false",2111,1,3,34,"03",2011,"02/04/2016 06:33:39 AM",20:20:00,"Inactive"
8382311,"HT615262",2011-12-02,"025XX W 63RD ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA BUS STOP","true","false",825,8,15,66,"18",2011,"02/04/2016 06:33:39 AM",22:48:00,"Inactive"
8382483,"HT615484",2011-12-02,"0000X E ROOSEVELT RD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CTA PLATFORM","false","true",132,1,2,32,"08B",2011,"02/04/2016 06:33:39 AM",23:00:00,"Inactive"
8385956,"HT615306",2011-12-02,"040XX S INDIANA AVE","031A","ROBBERY","ARMED: HANDGUN","CTA TRAIN","false","false",214,2,3,38,"03",2011,"02/04/2016 06:33:39 AM",23:15:00,"Inactive"
8383960,"HT617499",2011-12-03,"056XX W LAKE ST","0330","ROBBERY","AGGRAVATED","CTA TRAIN","false","false",1512,15,29,25,"03",2011,"02/04/2016 06:33:39 AM",09:25:00,"Inactive"
8382706,"HT615854",2011-12-03,"069XX S ASHLAND AVE","031A","ROBBERY","ARMED: HANDGUN","CTA BUS","false","false",735,7,17,67,"03",2011,"02/04/2016 06:33:39 AM",09:47:00,"Inactive"
8383609,"HT616882",2011-12-03,"040XX W MADISON ST","0460","BATTERY","SIMPLE","CTA BUS","false","false",1115,11,28,26,"08B",2011,"02/10/2018 03:50:01 PM",12:20:00,"Inactive"
8484193,"HV160638",2011-12-03,"005XX W LAKE ST","0880","THEFT","PURSE-SNATCHING","CTA TRAIN","false","false",111,1,42,28,"06",2011,"02/10/2018 03:50:01 PM",12:30:00,"Inactive"
8383999,"HT617552",2011-12-03,"016XX W 47TH ST","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",914,9,3,61,"06",2011,"02/04/2016 06:33:39 AM",16:30:00,"Inactive"
8383156,"HT616413",2011-12-03,"0000X W 95TH ST","1330","CRIMINAL TRESPASS","TO LAND","CTA PLATFORM","true","false",511,5,21,49,"26",2011,"02/04/2016 06:33:39 AM",16:54:00,"Inactive"
8383211,"HT616547",2011-12-03,"020XX S KOSTNER AVE","0560","ASSAULT","SIMPLE","CTA PLATFORM","true","false",1012,10,24,29,"08A",2011,"02/04/2016 06:33:39 AM",17:00:00,"Inactive"
8383418,"HT616560",2011-12-03,"002XX W GARFIELD BLVD","0820","THEFT","$500 AND UNDER","CTA PLATFORM","false","false",934,9,3,37,"06",2011,"02/04/2016 06:33:39 AM",17:45:00,"Inactive"
8383346,"HT616501",2011-12-03,"012XX W FULLERTON AVE","0334","ROBBERY","ATTEMPT: ARMED-KNIFE/CUT INSTR","CTA BUS STOP","false","false",1933,19,32,7,"03",2011,"02/10/2018 03:50:01 PM",18:24:00,"Inactive"
8383204,"HT616569",2011-12-03,"005XX S KEDZIE AVE","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA TRAIN","true","false",1134,11,24,27,"11",2011,"02/04/2016 06:33:39 AM",18:50:00,"Inactive"
8389313,"HT616627",2011-12-03,"005XX N STATE ST","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1834,18,42,8,"06",2011,"02/04/2016 06:33:39 AM",19:00:00,"Inactive"
8383248,"HT616571",2011-12-03,"005XX S KEDZIE AVE","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA TRAIN","true","false",1134,11,24,27,"11",2011,"02/04/2016 06:33:39 AM",19:10:00,"Inactive"
8383293,"HT616629",2011-12-03,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/04/2016 06:33:39 AM",19:30:00,"Inactive"
8383206,"HT616614",2011-12-03,"040XX W LAKE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1114,11,28,26,"11",2011,"02/04/2016 06:33:39 AM",19:39:00,"Inactive"
8383228,"HT616644",2011-12-03,"011XX N AUSTIN BLVD","031A","ROBBERY","ARMED: HANDGUN","CTA BUS STOP","false","false",1511,15,29,25,"03",2011,"02/04/2016 06:33:39 AM",20:10:00,"Inactive"
8384307,"HT617738",2011-12-03,"002XX W GARFIELD BLVD","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",934,9,3,37,"06",2011,"02/04/2016 06:33:39 AM",20:40:00,"Inactive"
8384217,"HT617921",2011-12-03,"087XX S DAN RYAN EXPY IB","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",634,6,21,44,"06",2011,"02/04/2016 06:33:39 AM",22:00:00,"Inactive"
8383439,"HT616764",2011-12-03,"0000X S HOMAN AVE","0460","BATTERY","SIMPLE","CTA BUS","true","false",1124,11,28,27,"08B",2011,"02/10/2018 03:50:01 PM",22:08:00,"Inactive"
8383480,"HT616915",2011-12-04,"002XX N LA SALLE ST","0460","BATTERY","SIMPLE","CTA PLATFORM","true","false",113,1,42,32,"08B",2011,"02/04/2016 06:33:39 AM",01:07:00,"Active"
8383886,"HT617382",2011-12-04,"078XX S ASHLAND AVE","0820","THEFT","$500 AND UNDER","CTA BUS STOP","false","false",612,6,17,71,"06",2011,"02/04/2016 06:33:39 AM",11:45:00,"Inactive"
8384126,"HT617576",2011-12-04,"076XX S CICERO AVE","0560","ASSAULT","SIMPLE","CTA BUS","false","false",833,8,13,65,"08A",2011,"02/04/2016 06:33:39 AM",12:15:00,"Inactive"
8390619,"HT617452",2011-12-04,"002XX W GARFIELD BLVD","0810","THEFT","OVER $500","CTA PLATFORM","false","false",934,9,3,37,"06",2011,"02/10/2018 03:50:01 PM",12:46:00,"Inactive"
8393777,"HT626104",2011-12-04,"018XX S WOOD ST","0810","THEFT","OVER $500","CTA TRAIN","false","false",1223,12,25,31,"06",2011,"02/04/2016 06:33:39 AM",13:00:00,"Inactive"
8384190,"HT617725",2011-12-04,"004XX S WESTERN AVE","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","false","false",1135,11,2,28,"03",2011,"02/04/2016 06:33:39 AM",14:00:00,"Inactive"
8384240,"HT617873",2011-12-04,"0000X E PEARSON ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",1833,18,42,8,"06",2011,"02/04/2016 06:33:39 AM",16:00:00,"Inactive"
8384222,"HT617892",2011-12-04,"046XX W 59TH ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","false","false",813,8,23,62,"03",2011,"02/04/2016 06:33:39 AM",16:20:00,"Inactive"
8384407,"HT617907",2011-12-04,"001XX W LAKE ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",113,1,42,32,"06",2011,"02/04/2016 06:33:39 AM",17:05:00,"Inactive"
8384256,"HT617924",2011-12-04,"040XX W LAKE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1114,11,28,26,"11",2011,"02/04/2016 06:33:39 AM",19:20:00,"Inactive"
8387080,"HT620034",2011-12-04,"027XX N CENTRAL AVE","0320","ROBBERY","STRONGARM - NO WEAPON","CTA BUS STOP","false","false",2514,25,30,19,"03",2011,"02/04/2016 06:33:39 AM",20:30:00,"Inactive"
8384696,"HT618308",2011-12-05,"0000X W 47TH ST","0460","BATTERY","SIMPLE","CTA BUS STOP","true","false",231,2,3,38,"08B",2011,"02/04/2016 06:33:39 AM",05:45:00,"Active"
8397408,"HT620199",2011-12-05,"077XX N HASKINS AVE","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","CTA TRAIN","false","false",2422,24,49,1,"14",2011,"02/04/2016 06:33:39 AM",06:00:00,"Active"
8384781,"HT618339",2011-12-05,"002XX S STATE ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","CTA PLATFORM","true","false",123,1,42,32,"24",2011,"02/10/2018 03:50:01 PM",06:50:00,"Active"
8384807,"HT618348",2011-12-05,"058XX S WESTERN AVE","0460","BATTERY","SIMPLE","CTA BUS","false","false",824,8,16,63,"08B",2011,"02/04/2016 06:33:39 AM",07:59:00,"Inactive"
8385158,"HT618548",2011-12-05,"001XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",122,1,42,32,"11",2011,"02/04/2016 06:33:39 AM",10:35:00,"Inactive"
8385239,"HT618587",2011-12-05,"0000X W 69TH ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",731,7,6,69,"11",2011,"02/04/2016 06:33:39 AM",11:05:00,"Inactive"
8385208,"HT618629",2011-12-05,"003XX E GARFIELD BLVD","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",232,2,3,40,"06",2011,"02/04/2016 06:33:39 AM",11:30:00,"Inactive"
8388637,"HT618825",2011-12-05,"053XX S COTTAGE GROVE AVE","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",234,2,4,40,"06",2011,"02/04/2016 06:33:39 AM",11:30:00,"Inactive"
8385427,"HT618746",2011-12-05,"040XX W LAKE ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA PLATFORM","true","false",1114,11,28,26,"18",2011,"02/04/2016 06:33:39 AM",11:50:00,"Inactive"
8385326,"HT618742",2011-12-05,"011XX W WILSON AVE","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",2311,19,46,3,"11",2011,"02/10/2018 03:50:01 PM",11:55:00,"Inactive"
8385775,"HT618982",2011-12-05,"079XX S DR MARTIN LUTHER KING JR DR","0320","ROBBERY","STRONGARM - NO WEAPON","CTA BUS STOP","false","false",623,6,6,44,"03",2011,"02/10/2018 03:50:01 PM",13:30:00,"Inactive"
8385843,"HT619071",2011-12-05,"003XX N AUSTIN BLVD","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","false","false",1512,15,29,25,"03",2011,"02/10/2018 03:50:01 PM",15:30:00,"Inactive"
8386098,"HT619145",2011-12-05,"034XX N HALSTED ST","0820","THEFT","$500 AND UNDER","CTA BUS STOP","false","false",2331,19,44,6,"06",2011,"02/10/2018 03:50:01 PM",16:10:00,"Inactive"
8385903,"HT619248",2011-12-05,"005XX S PULASKI RD","0810","THEFT","OVER $500","CTA TRAIN","false","false",1132,11,24,26,"06",2011,"02/04/2016 06:33:39 AM",17:20:00,"Inactive"
8386438,"HT619628",2011-12-05,"007XX N LAKE SHORE DR","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",1834,18,42,8,"06",2011,"02/04/2016 06:33:39 AM",17:30:00,"Inactive"
8386113,"HT619323",2011-12-05,"005XX S PULASKI RD","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1132,11,24,26,"06",2011,"02/04/2016 06:33:39 AM",18:08:00,"Inactive"
8386028,"HT619430",2011-12-05,"061XX S DR MARTIN LUTHER KING JR DR","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA BUS STOP","true","false",311,3,20,40,"18",2011,"02/04/2016 06:33:39 AM",19:15:00,"Inactive"
8385976,"HT619443",2011-12-05,"0000X E ROOSEVELT RD","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",132,1,2,32,"11",2011,"02/04/2016 06:33:39 AM",19:20:00,"Inactive"
8386022,"HT619497",2011-12-05,"040XX W LAKE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1114,11,28,26,"11",2011,"02/04/2016 06:33:39 AM",20:00:00,"Inactive"
8393820,"HT619667",2011-12-05,"002XX N CONSERVATORY DR","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1122,11,28,27,"06",2011,"02/10/2018 03:50:01 PM",20:00:00,"Inactive"
8387712,"HT620658",2011-12-06,"079XX S STONY ISLAND AVE","0810","THEFT","OVER $500","CTA BUS","false","false",411,4,8,45,"06",2011,"02/04/2016 06:33:39 AM",02:00:00,"Active"
8387917,"HT620764",2011-12-06,"001XX E 35TH ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA PLATFORM","false","false",2112,2,3,35,"03",2011,"02/04/2016 06:33:39 AM",05:50:00,"Active"
8387628,"HT620586",2011-12-06,"0000X E MONROE ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",123,1,42,32,"06",2011,"02/04/2016 06:33:39 AM",08:00:00,"Inactive"
8387101,"HT620166",2011-12-06,"011XX S STATE ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","CTA TRAIN","true","false",132,1,2,32,"18",2011,"02/04/2016 06:33:39 AM",11:20:00,"Inactive"
8387218,"HT620190",2011-12-06,"0000X W 79TH ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",623,6,6,44,"11",2011,"02/10/2018 03:50:01 PM",11:40:00,"Inactive"
8387234,"HT620238",2011-12-06,"011XX W WILSON AVE","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",2311,19,46,3,"11",2011,"02/04/2016 06:33:39 AM",12:20:00,"Inactive"
8387428,"HT620403",2011-12-06,"034XX S INDIANA AVE","0460","BATTERY","SIMPLE","CTA BUS","false","false",2112,2,3,35,"08B",2011,"02/04/2016 06:33:39 AM",13:50:00,"Inactive"
8387614,"HT620580",2011-12-06,"001XX W 33RD ST","0820","THEFT","$500 AND UNDER","CTA PLATFORM","true","false",924,9,11,34,"06",2011,"02/04/2016 06:33:39 AM",15:30:00,"Inactive"
8404248,"HT620615",2011-12-06,"013XX W MORSE AVE","0320","ROBBERY","STRONGARM - NO WEAPON","CTA PLATFORM","false","false",2431,24,49,1,"03",2011,"02/04/2016 06:33:39 AM",15:55:00,"Inactive"
8387619,"HT620620",2011-12-06,"011XX S STATE ST","1330","CRIMINAL TRESPASS","TO LAND","CTA PLATFORM","true","false",132,1,2,32,"26",2011,"02/04/2016 06:33:39 AM",16:02:00,"Inactive"
8387583,"HT620603",2011-12-06,"005XX W ROOSEVELT RD","0560","ASSAULT","SIMPLE","CTA BUS","false","false",131,1,2,28,"08A",2011,"02/04/2016 06:33:39 AM",16:12:00,"Inactive"
8391219,"HT623399",2011-12-06,"032XX N KIMBALL AVE","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",1732,17,35,21,"06",2011,"02/04/2016 06:33:39 AM",16:30:00,"Inactive"
8387811,"HT620841",2011-12-06,"037XX S ARCHER AVE","0460","BATTERY","SIMPLE","CTA BUS STOP","false","false",913,9,12,59,"08B",2011,"02/04/2016 06:33:39 AM",17:00:00,"Inactive"
8387621,"HT620698",2011-12-06,"0000X E ROOSEVELT RD","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",132,1,2,32,"11",2011,"02/04/2016 06:33:39 AM",17:05:00,"Inactive"
8387768,"HT620900",2011-12-06,"0000X W CTA 95TH ST LN","1330","CRIMINAL TRESPASS","TO LAND","CTA PLATFORM","true","false",634,6,21,49,"26",2011,"02/10/2018 03:50:01 PM",17:15:00,"Inactive"
8387783,"HT620908",2011-12-06,"032XX W LAKE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1123,11,28,27,"11",2011,"02/10/2018 03:50:01 PM",19:05:00,"Inactive"
8387772,"HT620913",2011-12-06,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",19:25:00,"Inactive"
8389247,"HT621086",2011-12-06,"035XX S STATE ST","0820","THEFT","$500 AND UNDER","CTA PLATFORM","false","false",211,2,3,35,"06",2011,"02/04/2016 06:33:39 AM",19:30:00,"Inactive"
8387839,"HT620991",2011-12-06,"0000X W 79TH ST","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","CTA PLATFORM","true","false",623,6,6,69,"26",2011,"02/10/2018 03:50:01 PM",20:18:00,"Inactive"
8401099,"HT620944",2011-12-06,"079XX S STATE ST","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",623,6,6,44,"06",2011,"02/10/2018 03:50:01 PM",20:18:00,"Inactive"
8387834,"HT620997",2011-12-06,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/04/2016 06:33:39 AM",20:30:00,"Inactive"
8388138,"HT621079",2011-12-06,"036XX W LAKE ST","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1123,11,28,27,"06",2011,"02/04/2016 06:33:39 AM",21:30:00,"Inactive"
8387938,"HT621106",2011-12-06,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",22:15:00,"Inactive"
8388955,"HT621257",2011-12-07,"098XX S STATE ST","1340","CRIMINAL DAMAGE","TO STATE SUP PROP","CTA TRAIN","true","false",511,5,21,49,"14",2011,"02/04/2016 06:33:39 AM",03:15:00,"Active"
8395522,"HT621275",2011-12-07,"098XX S STATE ST","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","CTA TRAIN","true","false",511,5,21,49,"14",2011,"02/10/2018 03:50:01 PM",03:15:00,"Active"
8388467,"HT621459",2011-12-07,"025XX W MARQUETTE RD","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",832,8,15,66,"06",2011,"02/10/2018 03:50:01 PM",08:45:00,"Inactive"
8388427,"HT621422",2011-12-07,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",08:48:00,"Inactive"
8388949,"HT621694",2011-12-07,"011XX W WILSON AVE","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",2311,19,46,3,"11",2011,"02/04/2016 06:33:39 AM",11:50:00,"Inactive"
8389344,"HT621860",2011-12-07,"011XX W GARFIELD BLVD","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",934,9,16,61,"06",2011,"02/04/2016 06:33:39 AM",12:43:00,"Inactive"
8389163,"HT621834",2011-12-07,"001XX N WABASH AVE","0820","THEFT","$500 AND UNDER","CTA PLATFORM","true","false",122,1,42,32,"06",2011,"02/04/2016 06:33:39 AM",13:40:00,"Inactive"
8389860,"HT622508",2011-12-07,"012XX S JEFFERSON ST","0560","ASSAULT","SIMPLE","CTA BUS","true","false",131,1,2,28,"08A",2011,"02/04/2016 06:33:39 AM",14:00:00,"Inactive"
8389325,"HT621975",2011-12-07,"033XX W DIVISION ST","0330","ROBBERY","AGGRAVATED","CTA BUS STOP","false","false",1121,11,26,23,"03",2011,"02/10/2018 03:50:01 PM",14:25:00,"Inactive"
8389475,"HT622000",2011-12-07,"076XX S ASHLAND AVE","0454","BATTERY","AGG PO HANDS NO/MIN INJURY","CTA BUS","true","false",612,6,17,71,"08B",2011,"02/04/2016 06:33:39 AM",15:23:00,"Inactive"
