"Date","routename","number_of_trips","Avg_temp","TMAX","TMIN","PRCP"
"1/1/2017","Inner Drive/Michigan Express",318437,31.5,41,22,0
"1/1/2017","North Central",12259,31.5,41,22,0
"3/1/2017","Jackson Park Express",267744,43,54,32,0.07
"3/1/2017","Bronzeville/Union Station",38974,43,54,32,0.07
"2/1/2017","Narragansett/Ridgeland",54695,31,39,23,0
"2/1/2017","55th/Austin",6481,31,39,23,0
"2/1/2017","Addison",220766,31,39,23,0
"1/1/2017","Cermak",210768,31.5,41,22,0
"3/1/2017","Pulaski",502855,43,54,32,0.07
"3/1/2017","Damen",266151,43,54,32,0.07
"3/1/2017","Western Express",160379,43,54,32,0.07
"1/1/2017","Union/Streeterville Express",24127,31.5,41,22,0
"1/1/2017","55th/Narragansett",12066,31.5,41,22,0
"2/1/2017","Division",218412,31,39,23,0
"1/1/2017","Hyde Park Express",64984,31.5,41,22,0
"2/1/2017","Diversey",246433,31,39,23,0
"3/1/2017","Halsted/95th",28861,43,54,32,0.07
"2/1/2017","71st/South Shore",237609,31,39,23,0
"3/1/2017","North Cicero/Skokie Blvd.",16520,43,54,32,0.07
"1/1/2017","Kedzie/California",279521,31.5,41,22,0
"2/1/2017","Blue Island/26th",254448,31,39,23,0
"2/1/2017","Halsted/95th",26673,31,39,23,0
"3/1/2017","Jeffery Manor Express",16154,43,54,32,0.07
"3/1/2017","111th/King Drive",98414,43,54,32,0.07
"2/1/2017","Clarendon/LaSalle Express",64386,31,39,23,0
"1/1/2017","Foster",154816,31.5,41,22,0
"1/1/2017","74th-75th",172588,31.5,41,22,0
"3/1/2017","Clarendon/LaSalle Express",75723,43,54,32,0.07
"1/1/2017","South California",203429,31.5,41,22,0
"2/1/2017","Austin",155609,31,39,23,0
"3/1/2017","79th",697973,43,54,32,0.07
"3/1/2017","Cicero",287432,43,54,32,0.07
"3/1/2017","Pullman/115th",82323,43,54,32,0.07
"1/1/2017","Lincoln",44626,31.5,41,22,0
"1/1/2017","King Drive",406532,31.5,41,22,0
"3/1/2017","Jeffery Jump",280450,43,54,32,0.07
"3/1/2017","U. of Chicago/Hyde Park",33015,43,54,32,0.07
"2/1/2017","Hyde Park Express",65708,31,39,23,0
"1/1/2017","Harrison",101769,31.5,41,22,0
"3/1/2017","31st",13353,43,54,32,0.07
"1/1/2017","South Halsted",70819,31.5,41,22,0
"2/1/2017","Irving Park",272934,31,39,23,0
"2/1/2017","West Lawrence",38265,31,39,23,0
"1/1/2017","Central/Ridge",59349,31.5,41,22,0
"3/1/2017","Cottage Grove",551721,43,54,32,0.07
"1/1/2017","Pullman/115th",77111,31.5,41,22,0
"2/1/2017","Goose Island Express",4744,31,39,23,0
"1/1/2017","Sheridan",387396,31.5,41,22,0
"1/1/2017","55th/Austin",6464,31.5,41,22,0
"2/1/2017","Central/Ridge",54868,31,39,23,0
"2/1/2017","47th",238130,31,39,23,0
"3/1/2017","Higgins",35427,43,54,32,0.07
"2/1/2017","Pulaski",457626,31,39,23,0
"3/1/2017","Ashland Express",198747,43,54,32,0.07
"3/1/2017","Austin",173362,43,54,32,0.07
"1/1/2017","Damen",228710,31.5,41,22,0
"1/1/2017","Austin",153626,31.5,41,22,0
"1/1/2017","63rd",393050,31.5,41,22,0
"1/1/2017","Belmont",516168,31.5,41,22,0
"3/1/2017","U. of Chicago/Kenwood",50988,43,54,32,0.07
"1/1/2017","California/Dodge",71696,31.5,41,22,0
"2/1/2017","Ashland Express",171057,31,39,23,0
"3/1/2017","United Center Express",4714,43,54,32,0.07
"1/1/2017","Madison",407399,31.5,41,22,0
"2/1/2017","Armitage",126466,31,39,23,0
"1/1/2017","Jackson Park Express",228905,31.5,41,22,0
"1/1/2017","Archer/Harlem",21247,31.5,41,22,0
"1/1/2017","Jeffery Local",169035,31.5,41,22,0
"2/1/2017","State",280068,31,39,23,0
"2/1/2017","Jackson Park Express",237790,31,39,23,0
"2/1/2017","63rd",410309,31,39,23,0
"2/1/2017","Northwest Highway",33017,31,39,23,0
"2/1/2017","Avon Express",189,31,39,23,0
"2/1/2017","111th/King Drive",90932,31,39,23,0
"2/1/2017","Harlem",108966,31,39,23,0
"2/1/2017","Sedgwick",29754,31,39,23,0
"2/1/2017","North",366396,31,39,23,0
"2/1/2017","Higgins",30912,31,39,23,0
"2/1/2017","U. of Chicago/Hyde Park",35904,31,39,23,0
"3/1/2017","Armitage",151875,43,54,32,0.07
"3/1/2017","95th",152128,43,54,32,0.07
"1/1/2017","U. of Chicago/Kenwood",57868,31.5,41,22,0
"3/1/2017","Clarendon/Michigan Express",56567,43,54,32,0.07
"1/1/2017","Higgins",31842,31.5,41,22,0
"1/1/2017","West Lawrence",38717,31.5,41,22,0
"2/1/2017","Museum Campus",11921,31,39,23,0
"1/1/2017","Garfield",258312,31.5,41,22,0
"3/1/2017","87th",334926,43,54,32,0.07
"2/1/2017","55th/Narragansett",12462,31,39,23,0
"1/1/2017","Wentworth",53673,31.5,41,22,0
"2/1/2017","Foster",156907,31,39,23,0
"3/1/2017","Lincoln",50057,43,54,32,0.07
"2/1/2017","South California",206254,31,39,23,0
"3/1/2017","Streeterville/Taylor",134199,43,54,32,0.07
"2/1/2017","Garfield",259353,31,39,23,0
"2/1/2017","Damen",228616,31,39,23,0
"1/1/2017","Chicago",536219,31.5,41,22,0
"1/1/2017","Water Tower Express",27684,31.5,41,22,0
"1/1/2017","West 103rd",57507,31.5,41,22,0
"3/1/2017","King Drive",472965,43,54,32,0.07
"3/1/2017","Stony Island",169300,43,54,32,0.07
"3/1/2017","63rd",439279,43,54,32,0.07
"1/1/2017","Clarendon/Michigan Express",49680,31.5,41,22,0
"3/1/2017","Sedgwick",35782,43,54,32,0.07
"3/1/2017","Montrose",207171,43,54,32,0.07
"3/1/2017","55th/Narragansett",14351,43,54,32,0.07
"1/1/2017","South Michigan",123373,31.5,41,22,0
"3/1/2017","Harlem",121272,43,54,32,0.07
"1/1/2017","Western Express",127282,31.5,41,22,0
"2/1/2017","United Center Express",1633,31,39,23,0
"2/1/2017","Stony Island",154626,31,39,23,0
"3/1/2017","Belmont",574777,43,54,32,0.07
"3/1/2017","74th-75th",188852,43,54,32,0.07
"1/1/2017","111th/King Drive",86339,31.5,41,22,0
"1/1/2017","Ashland Express",160440,31.5,41,22,0
"2/1/2017","Clarendon/Michigan Express",47969,31,39,23,0
"3/1/2017","Ashland",530414,43,54,32,0.07
"1/1/2017","Clarendon/LaSalle Express",68777,31.5,41,22,0
"2/1/2017","Archer",252589,31,39,23,0
"3/1/2017","Garfield",280083,43,54,32,0.07
"1/1/2017","Narragansett/Ridgeland",47247,31.5,41,22,0
"2/1/2017","Cermak",232050,31,39,23,0
"2/1/2017","43rd",34648,31,39,23,0
"3/1/2017","Chicago",606388,43,54,32,0.07
"1/1/2017","Devon",177349,31.5,41,22,0
"1/1/2017","Cottage Grove",487084,31.5,41,22,0
"3/1/2017","Clark",468390,43,54,32,0.07
"3/1/2017","Outer Drive Express",337482,43,54,32,0.07
"3/1/2017","North Western",148719,43,54,32,0.07
"3/1/2017","State",315723,43,54,32,0.07
"3/1/2017","Addison",255302,43,54,32,0.07
"1/1/2017","Jeffery Manor Express",12508,31.5,41,22,0
"3/1/2017","Kedzie/California",306813,43,54,32,0.07
"2/1/2017","74th-75th",173673,31,39,23,0
"1/1/2017","Central",228061,31.5,41,22,0
"2/1/2017","Chicago",532909,31,39,23,0
"1/1/2017","Roosevelt",326045,31.5,41,22,0
"2/1/2017","North Central",12526,31,39,23,0
"3/1/2017","U. of Chicago Hospitals Express",19599,43,54,32,0.07
"2/1/2017","Kedzie/California",286559,31,39,23,0
"2/1/2017","West 65th",2371,31,39,23,0
"1/1/2017","Pershing",36467,31.5,41,22,0
"1/1/2017","47th",231603,31.5,41,22,0
"3/1/2017","Chicago/Golf",19022,43,54,32,0.07
"2/1/2017","South Michigan",128255,31,39,23,0
"1/1/2017","Northwest Highway",32163,31.5,41,22,0
"2/1/2017","Central",236622,31,39,23,0
"2/1/2017","Ogilvie/Streeterville Express",20115,31,39,23,0
"2/1/2017","Belmont",511262,31,39,23,0
"1/1/2017","Chicago/Golf",17148,31.5,41,22,0
"1/1/2017","Michigan/119th",111807,31.5,41,22,0
"1/1/2017","Blue Island/26th",245474,31.5,41,22,0
"2/1/2017","South Cicero",75572,31,39,23,0
"2/1/2017","Pullman/115th",78113,31,39,23,0
"3/1/2017","Ogilvie/Streeterville Express",22236,43,54,32,0.07
"3/1/2017","West 65th",2483,43,54,32,0.07
"3/1/2017","Michigan/119th",121829,43,54,32,0.07
"3/1/2017","16th/18th",107069,43,54,32,0.07
"2/1/2017","South Shore Express",85473,31,39,23,0
"2/1/2017","Fullerton",298989,31,39,23,0
"3/1/2017","Milwaukee",233795,43,54,32,0.07
"1/1/2017","Halsted/95th",24812,31.5,41,22,0
"3/1/2017","Irving Park",308733,43,54,32,0.07
"1/1/2017","Halsted",510637,31.5,41,22,0
"1/1/2017","Evanston Circulator",14230,31.5,41,22,0
"1/1/2017","West 65th",2432,31.5,41,22,0
"1/1/2017","Division",215031,31.5,41,22,0
"1/1/2017","Ogilvie/Streeterville Express",21890,31.5,41,22,0
"1/1/2017","79th",632590,31.5,41,22,0
"1/1/2017","Montrose",181295,31.5,41,22,0
"3/1/2017","Harrison",123503,43,54,32,0.07
"1/1/2017","LaSalle",142093,31.5,41,22,0
"1/1/2017","Shuttle/Special Event Route",564,31.5,41,22,0
"3/1/2017","Shuttle/Special Event Route",4472,43,54,32,0.07
"1/1/2017","67th-69th-71st",272163,31.5,41,22,0
"3/1/2017","Cermak",251368,43,54,32,0.07
"2/1/2017","Inner Drive/Michigan Express",323342,31,39,23,0
"3/1/2017","South Cicero",84191,43,54,32,0.07
"1/1/2017","Irving Park",273197,31.5,41,22,0
"2/1/2017","South Pulaski",182785,31,39,23,0
"3/1/2017","South California",233447,43,54,32,0.07
"1/1/2017","Stockton/Michigan Express",38229,31.5,41,22,0
"2/1/2017","U. of Chicago/Kenwood",55942,31,39,23,0
"1/1/2017","U. of Chicago Hospitals Express",18077,31.5,41,22,0
"3/1/2017","West 63rd",36488,43,54,32,0.07
"2/1/2017","Kimball-Homan",445131,31,39,23,0
"2/1/2017","South Halsted",74850,31,39,23,0
"2/1/2017","Grand",193205,31,39,23,0
"2/1/2017","Western Express",135141,31,39,23,0
"2/1/2017","51st",33092,31,39,23,0
"2/1/2017","Stockton/LaSalle Express",58242,31,39,23,0
"1/1/2017","West 63rd",32386,31.5,41,22,0
"2/1/2017","Laramie",61783,31,39,23,0
"2/1/2017","Devon",177652,31,39,23,0
"1/1/2017","Lawrence",304248,31.5,41,22,0
"1/1/2017","87th",301550,31.5,41,22,0
"1/1/2017","Pulaski",445846,31.5,41,22,0
"2/1/2017","Lunt",17555,31,39,23,0
"1/1/2017","Bronzeville/Union Station",34503,31.5,41,22,0
"2/1/2017","U. of Chicago Hospitals Express",17580,31,39,23,0
"3/1/2017","Inner Drive/Michigan Express",364763,43,54,32,0.07
"2/1/2017","Navy Pier",23917,31,39,23,0
"3/1/2017","31st/35th",140821,43,54,32,0.07
"3/1/2017","Lawrence",332440,43,54,32,0.07
"2/1/2017","Sheridan/LaSalle Express",37785,31,39,23,0
"3/1/2017","Wallace-Racine",92717,43,54,32,0.07
"3/1/2017","Narragansett/Ridgeland",63445,43,54,32,0.07
"1/1/2017","North",367807,31.5,41,22,0
"1/1/2017","Skokie",74029,31.5,41,22,0
"2/1/2017","West 63rd",32802,31,39,23,0
"1/1/2017","Peterson",86073,31.5,41,22,0
"3/1/2017","67th-69th-71st",300313,43,54,32,0.07
"1/1/2017","Broadway",333003,31.5,41,22,0
"1/1/2017","Vincennes/111th",51861,31.5,41,22,0
"1/1/2017","71st/South Shore",230680,31.5,41,22,0
"2/1/2017","South Damen",20691,31,39,23,0
"1/1/2017","59th/61st",70894,31.5,41,22,0
"3/1/2017","Peterson",101020,43,54,32,0.07
"1/1/2017","East 103rd",31740,31.5,41,22,0
"3/1/2017","Kimball-Homan",489147,43,54,32,0.07
"2/1/2017","Wallace-Racine",84350,31,39,23,0
"2/1/2017","Jeffery Local",173571,31,39,23,0
"2/1/2017","Jeffery Manor Express",13061,31,39,23,0
"1/1/2017","North Western",133044,31.5,41,22,0
"1/1/2017","Armitage",127302,31.5,41,22,0
"1/1/2017","South Pulaski",169260,31.5,41,22,0
"2/1/2017","East 103rd",34736,31,39,23,0
"2/1/2017","California/Dodge",75228,31,39,23,0
"1/1/2017","Stony Island",146452,31.5,41,22,0
"3/1/2017","Madison",459261,43,54,32,0.07
"1/1/2017","South Damen",18459,31.5,41,22,0
"2/1/2017","Harrison",106770,31,39,23,0
"2/1/2017","59th/61st",75892,31,39,23,0
"2/1/2017","Halsted",527543,31,39,23,0
"3/1/2017","Western",466317,43,54,32,0.07
"1/1/2017","Wallace-Racine",80089,31.5,41,22,0
"2/1/2017","South Chicago",77468,31,39,23,0
"2/1/2017","Lincoln",43869,31,39,23,0
"1/1/2017","South Kedzie",94952,31.5,41,22,0
"3/1/2017","Lunt",20503,43,54,32,0.07
"2/1/2017","95th",139655,31,39,23,0
"2/1/2017","Western",418619,31,39,23,0
"1/1/2017","31st/35th",121279,31.5,41,22,0
"1/1/2017","U. of Chicago/Hyde Park",38992,31.5,41,22,0
"3/1/2017","West Lawrence",43760,43,54,32,0.07
"2/1/2017","Pullman Shuttle",4540,31,39,23,0
"2/1/2017","16th/18th",96735,31,39,23,0
"3/1/2017","Sheridan/LaSalle Express",45442,43,54,32,0.07
"3/1/2017","71st/South Shore",255989,43,54,32,0.07
"1/1/2017","Sheridan/LaSalle Express",39164,31.5,41,22,0
"1/1/2017","Fullerton",299670,31.5,41,22,0
"2/1/2017","Outer Drive Express",300074,31,39,23,0
"2/1/2017","King Drive",438199,31,39,23,0
"3/1/2017","Diversey",280285,43,54,32,0.07
"3/1/2017","LaSalle",156291,43,54,32,0.07
"3/1/2017","Grand",223827,43,54,32,0.07
"2/1/2017","Evanston Circulator",16613,31,39,23,0
"3/1/2017","69th-UPS Express",4345,43,54,32,0.07
"3/1/2017","Division",241326,43,54,32,0.07
"2/1/2017","Jeffery Jump",254519,31,39,23,0
"2/1/2017","69th-UPS Express",3667,31,39,23,0
"3/1/2017","North Central",14243,43,54,32,0.07
"1/1/2017","Streeterville/Taylor",121405,31.5,41,22,0
"1/1/2017","16th/18th",93528,31.5,41,22,0
"3/1/2017","Jackson",150065,43,54,32,0.07
"1/1/2017","South Cicero",73969,31.5,41,22,0
"3/1/2017","Pullman Shuttle",4969,43,54,32,0.07
"3/1/2017","California/Dodge",84089,43,54,32,0.07
"3/1/2017","Halsted",572905,43,54,32,0.07
"1/1/2017","69th-UPS Express",3859,31.5,41,22,0
"3/1/2017","Union/Streeterville Express",26746,43,54,32,0.07
"2/1/2017","South Kedzie",98045,31,39,23,0
"3/1/2017","47th",265143,43,54,32,0.07
"3/1/2017","South Shore Night Bus",12573,43,54,32,0.07
"2/1/2017","Pershing",37698,31,39,23,0
"3/1/2017","South Shore Express",96192,43,54,32,0.07
"1/1/2017","Lunt",16718,31.5,41,22,0
"2/1/2017","South Shore Night Bus",11556,31,39,23,0
"2/1/2017","Peterson",86670,31,39,23,0
"3/1/2017","Archer",283828,43,54,32,0.07
"3/1/2017","Archer/Harlem",24876,43,54,32,0.07
"1/1/2017","Jeffery Jump",248130,31.5,41,22,0
"3/1/2017","Broadway",358171,43,54,32,0.07
"2/1/2017","Archer/Harlem",21152,31,39,23,0
"2/1/2017","Chicago/Golf",17880,31,39,23,0
"2/1/2017","79th",644272,31,39,23,0
"1/1/2017","Kimball-Homan",437525,31.5,41,22,0
"3/1/2017","Jeffery Local",194222,43,54,32,0.07
"3/1/2017","Vincennes/111th",58950,43,54,32,0.07
"3/1/2017","55th/Austin",7573,43,54,32,0.07
"3/1/2017","59th/61st",82268,43,54,32,0.07
"2/1/2017","Milwaukee",206296,31,39,23,0
"3/1/2017","Sheridan",436899,43,54,32,0.07
"3/1/2017","North",413022,43,54,32,0.07
"2/1/2017","Madison",413395,31,39,23,0
"2/1/2017","Montrose",185577,31,39,23,0
"2/1/2017","67th-69th-71st",279179,31,39,23,0
"1/1/2017","Milwaukee",204698,31.5,41,22,0
"3/1/2017","Evanston Circulator",17555,43,54,32,0.07
"1/1/2017","Ashland",476072,31.5,41,22,0
"1/1/2017","Laramie",60675,31.5,41,22,0
"1/1/2017","95th",135315,31.5,41,22,0
"3/1/2017","Laramie",68135,43,54,32,0.07
"1/1/2017","Harlem",107036,31.5,41,22,0
"3/1/2017","South Damen",23561,43,54,32,0.07
"3/1/2017","Pershing",43207,43,54,32,0.07
"3/1/2017","Fullerton",336866,43,54,32,0.07
"3/1/2017","South Kedzie",110857,43,54,32,0.07
"1/1/2017","51st",32160,31.5,41,22,0
"1/1/2017","South Shore Express",81297,31.5,41,22,0
"2/1/2017","Roosevelt",337201,31,39,23,0
"3/1/2017","Hyde Park Express",75870,43,54,32,0.07
"2/1/2017","Water Tower Express",24900,31,39,23,0
"3/1/2017","South Chicago",83908,43,54,32,0.07
"2/1/2017","Cottage Grove",506874,31,39,23,0
"1/1/2017","Cicero",257351,31.5,41,22,0
"3/1/2017","Devon",195875,43,54,32,0.07
"1/1/2017","Pullman Shuttle",4648,31.5,41,22,0
"1/1/2017","South Shore Night Bus",12079,31.5,41,22,0
"1/1/2017","Navy Pier",25360,31.5,41,22,0
"2/1/2017","Jackson",131533,31,39,23,0
"3/1/2017","Stockton/Michigan Express",42262,43,54,32,0.07
"1/1/2017","Outer Drive Express",296249,31.5,41,22,0
"3/1/2017","South Halsted",80757,43,54,32,0.07
"1/1/2017","Diversey",244200,31.5,41,22,0
"3/1/2017","South Pulaski",210653,43,54,32,0.07
"3/1/2017","Foster",176529,43,54,32,0.07
"3/1/2017","Avon Express",183,43,54,32,0.07
"2/1/2017","LaSalle",132969,31,39,23,0
"1/1/2017","31st",11706,31.5,41,22,0
"1/1/2017","Grand",195097,31.5,41,22,0
"2/1/2017","Lawrence",295817,31,39,23,0
"2/1/2017","Broadway",323716,31,39,23,0
"2/1/2017","Michigan/119th",115063,31,39,23,0
"2/1/2017","Shuttle/Special Event Route",4648,31,39,23,0
"3/1/2017","Wentworth",64018,43,54,32,0.07
"2/1/2017","Wentworth",57500,31,39,23,0
"3/1/2017","Navy Pier",30086,43,54,32,0.07
"3/1/2017","South Michigan",136432,43,54,32,0.07
"1/1/2017","Addison",215484,31.5,41,22,0
"1/1/2017","Archer",245505,31.5,41,22,0
"1/1/2017","Jackson",126382,31.5,41,22,0
"2/1/2017","West 103rd",59364,31,39,23,0
"2/1/2017","Ashland",479046,31,39,23,0
"3/1/2017","Central/Ridge",57660,43,54,32,0.07
"2/1/2017","31st/35th",124184,31,39,23,0
"1/1/2017","Avon Express",159,31.5,41,22,0
"1/1/2017","United Center Express",3067,31.5,41,22,0
"1/1/2017","North Cicero/Skokie Blvd.",14574,31.5,41,22,0
"3/1/2017","Skokie",80329,43,54,32,0.07
"3/1/2017","Central",256314,43,54,32,0.07
"3/1/2017","43rd",37236,43,54,32,0.07
"1/1/2017","Clark",428563,31.5,41,22,0
"1/1/2017","Stockton/LaSalle Express",61986,31.5,41,22,0
"1/1/2017","Sedgwick",31673,31.5,41,22,0
"3/1/2017","Northwest Highway",37166,43,54,32,0.07
"2/1/2017","North Cicero/Skokie Blvd.",14692,31,39,23,0
"3/1/2017","Blue Island/26th",280400,43,54,32,0.07
"3/1/2017","Water Tower Express",29302,43,54,32,0.07
"2/1/2017","Sheridan",376476,31,39,23,0
"3/1/2017","West 103rd",64901,43,54,32,0.07
"2/1/2017","Vincennes/111th",51983,31,39,23,0
"2/1/2017","Cicero",262549,31,39,23,0
"1/1/2017","Western",414971,31.5,41,22,0
"2/1/2017","North Western",130939,31,39,23,0
"1/1/2017","43rd",35373,31.5,41,22,0
"1/1/2017","South Chicago",73234,31.5,41,22,0
"2/1/2017","Bronzeville/Union Station",33243,31,39,23,0
"2/1/2017","87th",310484,31,39,23,0
"2/1/2017","Stockton/Michigan Express",36326,31,39,23,0
"1/1/2017","State",270934,31.5,41,22,0
"5/1/2017","Shuttle/Special Event Route",7692,51.5,58,45,0.33
"4/1/2017","West Lawrence",40926,44.5,56,33,0
"5/1/2017","31st",8243,51.5,58,45,0.33
"4/1/2017","Laramie",56530,44.5,56,33,0
"5/1/2017","Narragansett/Ridgeland",54532,51.5,58,45,0.33
"5/1/2017","Archer/Harlem",26096,51.5,58,45,0.33
"5/1/2017","Peterson",99644,51.5,58,45,0.33
"4/1/2017","Archer",258783,44.5,56,33,0
"5/1/2017","Jeffery Manor Express",14872,51.5,58,45,0.33
"4/1/2017","Ashland Express",159970,44.5,56,33,0
"5/1/2017","111th/King Drive",95191,51.5,58,45,0.33
"4/1/2017","Ashland",502509,44.5,56,33,0
"4/1/2017","North Central",12231,44.5,56,33,0
"5/1/2017","74th-75th",195271,51.5,58,45,0.33
"5/1/2017","69th-UPS Express",3962,51.5,58,45,0.33
"4/1/2017","Halsted/95th",22402,44.5,56,33,0
"5/1/2017","Streeterville/Taylor",100617,51.5,58,45,0.33
"5/1/2017","Avon Express",449,51.5,58,45,0.33
"4/1/2017","69th-UPS Express",3836,44.5,56,33,0
"4/1/2017","Clark",444502,44.5,56,33,0
"5/1/2017","Skokie",81248,51.5,58,45,0.33
"5/1/2017","Broadway",359208,51.5,58,45,0.33
"5/1/2017","63rd",433337,51.5,58,45,0.33
"5/1/2017","Higgins",35262,51.5,58,45,0.33
"4/1/2017","Kimball-Homan",421245,44.5,56,33,0
"4/1/2017","Jackson Park Express",257697,44.5,56,33,0
"5/1/2017","Northwest Highway",37073,51.5,58,45,0.33
"5/1/2017","Stockton/Michigan Express",39503,51.5,58,45,0.33
"5/1/2017","Navy Pier",33132,51.5,58,45,0.33
"4/1/2017","Sheridan",433430,44.5,56,33,0
"4/1/2017","Jackson",130238,44.5,56,33,0
"5/1/2017","West Lawrence",42331,51.5,58,45,0.33
"4/1/2017","111th/King Drive",83213,44.5,56,33,0
"4/1/2017","Belmont",523319,44.5,56,33,0
"4/1/2017","55th/Austin",6205,44.5,56,33,0
"4/1/2017","Halsted",532806,44.5,56,33,0
"5/1/2017","North",412213,51.5,58,45,0.33
"4/1/2017","Cermak",237438,44.5,56,33,0
"4/1/2017","Cottage Grove",502166,44.5,56,33,0
"5/1/2017","87th",335574,51.5,58,45,0.33
"5/1/2017","Archer",283370,51.5,58,45,0.33
"5/1/2017","Clark",466883,51.5,58,45,0.33
"5/1/2017","Western",469080,51.5,58,45,0.33
"5/1/2017","Diversey",290126,51.5,58,45,0.33
"5/1/2017","Pullman/115th",80494,51.5,58,45,0.33
"5/1/2017","Damen",251765,51.5,58,45,0.33
"5/1/2017","South Damen",22906,51.5,58,45,0.33
"4/1/2017","South Kedzie",99139,44.5,56,33,0
"4/1/2017","Kedzie/California",275542,44.5,56,33,0
"4/1/2017","U. of Chicago/Hyde Park",31804,44.5,56,33,0
"4/1/2017","Clarendon/LaSalle Express",62729,44.5,56,33,0
"5/1/2017","U. of Chicago/Hyde Park",34846,51.5,58,45,0.33
"4/1/2017","North Western",139411,44.5,56,33,0
"5/1/2017","South Shore Night Bus",13504,51.5,58,45,0.33
"4/1/2017","Shuttle/Special Event Route",8647,44.5,56,33,0
"5/1/2017","South Chicago",84906,51.5,58,45,0.33
"5/1/2017","Pershing",42330,51.5,58,45,0.33
"4/1/2017","Stockton/Michigan Express",36933,44.5,56,33,0
"5/1/2017","Laramie",66978,51.5,58,45,0.33
"5/1/2017","16th/18th",102074,51.5,58,45,0.33
"4/1/2017","Damen",227583,44.5,56,33,0
"4/1/2017","Streeterville/Taylor",123779,44.5,56,33,0
"4/1/2017","South Damen",16999,44.5,56,33,0
"4/1/2017","Broadway",342514,44.5,56,33,0
"5/1/2017","West 103rd",64162,51.5,58,45,0.33
"4/1/2017","31st/35th",127567,44.5,56,33,0
"4/1/2017","87th",297621,44.5,56,33,0
"4/1/2017","59th/61st",71769,44.5,56,33,0
"4/1/2017","South Shore Express",83461,44.5,56,33,0
"4/1/2017","Water Tower Express",24987,44.5,56,33,0
"4/1/2017","South California",208254,44.5,56,33,0
"5/1/2017","Ogilvie/Streeterville Express",18627,51.5,58,45,0.33
"4/1/2017","Irving Park",285498,44.5,56,33,0
"5/1/2017","Roosevelt",354900,51.5,58,45,0.33
"4/1/2017","U. of Chicago/Kenwood",51242,44.5,56,33,0
"4/1/2017","Navy Pier",30141,44.5,56,33,0
"5/1/2017","Grand",218183,51.5,58,45,0.33
"5/1/2017","Central",255695,51.5,58,45,0.33
"4/1/2017","West 63rd",32532,44.5,56,33,0
"5/1/2017","Montrose",200478,51.5,58,45,0.33
"5/1/2017","Chicago/Golf",19116,51.5,58,45,0.33
"4/1/2017","Devon",184801,44.5,56,33,0
"5/1/2017","Fullerton",328375,51.5,58,45,0.33
"4/1/2017","LaSalle",133683,44.5,56,33,0
"5/1/2017","West 65th",2153,51.5,58,45,0.33
"5/1/2017","59th/61st",81759,51.5,58,45,0.33
"5/1/2017","Inner Drive/Michigan Express",367347,51.5,58,45,0.33
"4/1/2017","King Drive",440239,44.5,56,33,0
"5/1/2017","Cottage Grove",549089,51.5,58,45,0.33
"5/1/2017","31st/35th",138949,51.5,58,45,0.33
"5/1/2017","Central/Ridge",56699,51.5,58,45,0.33
"5/1/2017","Halsted/95th",27087,51.5,58,45,0.33
"5/1/2017","South Michigan",133874,51.5,58,45,0.33
"5/1/2017","Museum of S & I",1345,51.5,58,45,0.33
"4/1/2017","63rd",390098,44.5,56,33,0
"4/1/2017","67th-69th-71st",272682,44.5,56,33,0
"5/1/2017","Sedgwick",31564,51.5,58,45,0.33
"4/1/2017","Jeffery Manor Express",11886,44.5,56,33,0
"5/1/2017","Lawrence",331917,51.5,58,45,0.33
"4/1/2017","51st",33688,44.5,56,33,0
"5/1/2017","Belmont",569800,51.5,58,45,0.33
"4/1/2017","United Center Express",4444,44.5,56,33,0
"5/1/2017","Harlem",124249,51.5,58,45,0.33
"4/1/2017","Pulaski",453208,44.5,56,33,0
"5/1/2017","95th",157629,51.5,58,45,0.33
"4/1/2017","Montrose",184329,44.5,56,33,0
"5/1/2017","South Kedzie",110368,51.5,58,45,0.33
"4/1/2017","East 103rd",28723,44.5,56,33,0
"5/1/2017","West 63rd",37570,51.5,58,45,0.33
"4/1/2017","Addison",227520,44.5,56,33,0
"4/1/2017","U. of Chicago Hospitals Express",17042,44.5,56,33,0
"4/1/2017","Clarendon/Michigan Express",48709,44.5,56,33,0
"4/1/2017","74th-75th",172731,44.5,56,33,0
"4/1/2017","South Halsted",71105,44.5,56,33,0
"4/1/2017","71st/South Shore",221212,44.5,56,33,0
"4/1/2017","Outer Drive Express",331326,44.5,56,33,0
"5/1/2017","Ashland",544003,51.5,58,45,0.33
"4/1/2017","Hyde Park Express",67538,44.5,56,33,0
"5/1/2017","Michigan/119th",123680,51.5,58,45,0.33
"5/1/2017","Hyde Park Express",75106,51.5,58,45,0.33
"4/1/2017","Jeffery Local",175527,44.5,56,33,0
"4/1/2017","Union/Streeterville Express",21550,44.5,56,33,0
"4/1/2017","Lunt",16789,44.5,56,33,0
"5/1/2017","Pullman Shuttle",5134,51.5,58,45,0.33
"4/1/2017","Garfield",262667,44.5,56,33,0
"5/1/2017","Jeffery Jump",279845,51.5,58,45,0.33
"5/1/2017","43rd",38658,51.5,58,45,0.33
"5/1/2017","55th/Austin",7587,51.5,58,45,0.33
"4/1/2017","Michigan/119th",111103,44.5,56,33,0
"4/1/2017","Grand",204968,44.5,56,33,0
"4/1/2017","North Cicero/Skokie Blvd.",14839,44.5,56,33,0
"5/1/2017","Water Tower Express",26122,51.5,58,45,0.33
